text,century,city,year
толко за мною и словъ позвале мене ѡ̈лекьсѣи на гумно ажь ѡ̈сташька ѡ̈‐ вꙑдь молоти ѡ̈лекъсѣи [ѥг]о воспроси цому молотишь безъ нашихъ сиротъ а намъ в землѣ половина а верьши цасть и велѣлъ ми старѣшѣи мои и сѣмѧна и ѣмѧна молотить ваша иване,XV_1,novgorod,1425
(поклоно ѿ … ко) [в]ладики цто есо‐ (мо … к)онми за то господи‐ (не) … возарало на паре‐ (нину … и кланѧ)юсѧ да·и· господине … …[л]и ниту,XIV_2,novgorod,1370
ѡсподину ѥсиф[у] блас҃ловл(ен)иѥ цел(о)‐ битиѥ ѡто попа ѿ тѣмофиѧ гублѧне твоѥго слова не слушають федорка не прии͘млюте волно бу҃ ӥ тоб[и],XIV_2,novgorod,1390
прольжь : три гривне бес пати мордоко,XIII_2,novgorod,1290
а҃ : в҃ : г҃ : д҃ е҃ ѕ҃ [ъъ] [з] [ъз] еда[л] е ꙅ҃,XIII_2,novgorod,1290
… к намъ … …инила… …и · кони …,XIV_2,novgorod,1390
на жьстове селищь девѧносото а в оке третеѧ цасте на радошкове зе[м](ле :-:) грвно а на баране на бьсꙑньске :п: грвно на ньговить сороко на хотиль ·г: грвне на --‐ диль поло :д: грвне оу гренѧ грвна оу пѧтшь грвна на хвибовь земле :в·ӏ· грвне на сен--- :ѳ: грвно но насиловь :в:ӏ: грвне на льскь сороко на бабине грвна зарьць[н]-- на саль[к]ь в грвне,XIII_2,novgorod,1290
ко душили,XIV_1,novgorod,1330
…ослꙑ[ш]а[ти] ---(-) --[о]ров[ее и п]о[кл]анѧюсѧ,XIII_1,novgorod,1230
…город…,XIII_2,novgorod,1250
+ покланѧние ѿ данила ко брату к ꙑгнату брать попецѧлисѧ о мне хожю ти наго ни мѧт[л]ѧ ни иого цого [а] прислꙑ мѧтьле рудаво а седе кунꙑ дам[о] [а] сомеци колико даси на сукне ⁞ а госпожа не придала а уомилоседри[с]ѧ брать дае ми место зади не на цеме сѧ кормити и кланѧю ти сѧ,XIII_2,novgorod,1250
… возъ в… … себѣ которои взѧли бч(елꙑ) … мьрꙑ вꙑдерли въ [:](-:) … (гри)‐ внахъ : шест(ь) … взѧл[и] …,XIV_1,novgorod,1310
…[и]-[ь] [сь]м[ь]юн[ь] …,XIII_1,novgorod,1210
… во[х]о ли … (со)[вь]зли ко собе оутворо …[дь] · а тꙑ како велиши,XIII_2,novgorod,1250
… [о]у малѧтѣ к[ѫ](на) …,XII_2,novgorod,1190
(оу) …новичь :з гривьнъ,XII_2,novgorod,1190
оѳимиѧ каже весте къ тобе грв҃нꙋ серьбра присли на дьвке ⁞ дѣтѧтию присли весте ажь долго бꙋде долго медлѧти присли весте,XIV_1,novgorod,1310
… мною [п]ро хороме з҃ї грвно тако поусти [м]н(е) …,XIV_1,novgorod,1310
…и ѿ п… … выпр(ави)… … (в)[ъ] треть … …моудьрж[и]… …ѣто поклан…,XII_2,novgorod,1170
… възьмъши а тако собѣ възм… …[о]до пе[л]ьпьлоке на къ‐ …,XII_2,novgorod,1170
ѿ дроцили · ко поникаропу · куплено ти рожи · ѡсми надсѧте полушоко : а пешеници ·е· полушоко · а нинѧ · намово нету · а бес куно не везюте · любо же · присли кунꙑ · любо же · а смолови с кꙑмо [·] любо е · седе тите приеха возмете : а куплено по полу гривни роже · а пешеница · по сороку бес куни · а на кони приши·‐ ли ми ·в· гривни серебра · а ѧ муже небогатое кланѧюсѧ · нама ти хотѧ ти по ·и҃· куну и по мородоки,XIII_2,novgorod,1290
грамота отъ їли ї отъ дъмитра пльсковѫ ко либинѫ : ко мостокѣ то ти мѧтьль въ поло гривьнѣ · ложьнике въ цетꙑри кѫнѣ юбрѫсе въ трьї кѫнѣ заѧле еси оу тьше трьї кѫнѣ а въ томь шесть кѫно присъли : присъли же мою ї малѫю нитокѫ ѣли не присолеши а рѫти тѧ хоцѫ :,XII_2,novgorod,1150
(къ) м[и]ха[лю не росход](оуи)‐ сѧ про село аче и пр(ода то) (на гр)[ив]ьнъ ·ӏ҃· и бол[е] …,XIII_2,novgorod,1290
а б в г д е ж ꙃ з и ї к л м н о п р с т оу ф х ѿ ц ч ш ъ ѣ ѫ  ю ѧ,XIII_1,novgorod,1210
ѿ дъ[б]р… носъка сьмь[н]… ноу криль ти есмь зь[м](лю) ------‐ скь не моги сѧ ослоушати,XII_2,novgorod,1190
графиѧ …е : сновиде : страшька по[л]оге,XII_2,novgorod,1190
… цто сѧ оу васо дье посол… …цивши к[т]о [п]оедь (-)аѧ … …па конь сѧ охроми[л]ь бо… … о[п]ако посли · оже боуд… …инее ко пльсков(оу) … … (к)оромилице · обь… …котѣ шишѧ … … (сл)[о]вомо : и нам…,XIII_1,novgorod,1230
еми…,XIII_1,novgorod,1210
а б в г д е ж ѕ з,XIII_1,novgorod,1230
…ею ѧзъ ти заб[ꙑ]… … (на) двъръ приде соли…,XIII_1,novgorod,1210
… [покл]анѧние,XIII_1,novgorod,1210
… въдадите -о… …мъ въдади…,XII_2,novgorod,1190
…ж[е]…,XIII_1,novgorod,1230
… …ѣ гривьнѣ · а гриди полъ третье (гривь)н[ѣ] оклада же добрѣ же створѧ н нивоше въправи же лоньскоую гривьноу · къде ти недоем[л]е безьдѣде тъ вѣдаеши,XII_2,novgorod,1190
шидовицихъ на нѣгосѣмѣ на рьжьковѣ зѧти грв҃на шидовицихъ ѫ домана ѫ тоудорова изгоꙗ ї҃ коунъ городьцьскѣ вълъцинѣ на рокꙑши ꙅ҃ коун въ ламѣ,XI_2,novgorod,1087
… (пе)[р]-д[ъ л]юд[ь]ми ажь н[е] … …‐ [т]и мою п[ѧ]т[ь] г[р](ивьнъ) …,XII_2,novgorod,1190
… (ка)‐ [ко т]и сѧ за… н[е и]м…,XII_2,novgorod,1190
…[е]ни-ѧзо… …о-есот[в]…,XII_2,novgorod,1190
(…) … (о)[вь]са съ возъ и вези же въ село ко ра‐ … оу илькѣ оу полюжа старостѣ аче ти сѧ … …ти а [с]амъ не мог(и) … (…),XII_2,novgorod,1170
+ отъ петра к[ъ] маренѣ ци ти пъц[ь]‐ не кнѧзь кꙋпьцѣ надѣливати аци ти присъле къ тъбѣ а тꙑ емꙋ мълъви тꙑ кнѧже вѣдаешь цьт(ъ) мꙋжь мъ[р]е зимꙋси възѧле т[ъ] -- …,XII_2,novgorod,1170
… къ ѳоме …,XII_2,novgorod,1190
…‐ [се] дворо про… [ъмъ]…,XII_2,novgorod,1190
ѿ отъ дъ…-тъ д- [м] д,XII_2,novgorod,1190
(покла)[н]ѧние от завида къ те--(-)‐ кѣ оу котораго ти сꙑноу вьр[ь]‐ шь повели оти ѿъдадѧ датть маренѣ оже ѧ придоу ти въдажь опѧть вьрьшью же и покланѧю ти сѧ,XII_2,novgorod,1170
… рѣзана въ середоу на рꙑбахъ ·ї҃: въ пѧтьницоу на рꙑбахъ ·ї҃ на смолѣ в҃ї оушькъ положена коуна ѫ радѧтѣ не възѧто полъ третьѣ гривьнѣ,XII_2,novgorod,1170
…-оу : ѧле ти сѧ [е]с[ь]мь за погосто : аци цьто ми …,XII_2,novgorod,1170
(поклан)[ѧ]ние · о[тъ брат]илѣ · къ за… …тве ти полотьскѣ д… (…),XII_2,novgorod,1170
отъ незнанъка къ рюрѣ хоцеши ли платити ·ꙅ҃· гривьнъ · али не хочеши а поеди въ городъ,XII_2,novgorod,1190
… люч(е) хото(сла)[в]лю [з]емлю кром[ѣ т]р[уфа](н)… ож[е] (т)[и] съв[ь]р[ь]ж[е](ть) шишакъ рало посъли же с‐ --- (на) житищ(е) ----- (от)[р]окомъ оти орють орогъ а ѧ пьшеничю · пр(а)[вл]ю · а отрокоже ти шишакъ гонить · посади же въ радъко[в](ѣ) [в]ежькѣ,XII_2,novgorod,1190
Два срединных фрагмента (соответствие строк лишь предположительно): …езд[а]… мене борисе а повѣжь е[м](оу) … …[а]… хот[ѧ] · а поуст… … отъ степана къ бе… Фрагменты конечной части грамоты: то же ѧ даѧло коу(н)… а брате его добр… …оу а ж[и] ------- з[а](сла)ло въ погостъ въ въхъ то [с]… …(гри)вьнѣ а по пол(оу цетвь)рьтѣ н(а) мѣсѧчь,XII_2,novgorod,1170
…е[ни]ѥ …деть а такоѥ же … исп[ꙑ]…,XII_2,novgorod,1170
{ст}стьпане бьрьвьнъ,XII_2,novgorod,1170
"(вероятно, основное письмо) … пъвели нѣкъмоу ѿ оуцинѧ[ть] … жемецюженѣ окънъ бꙑше стрѣ[лъкꙑ] … и кланѧю ти сѧ (вероятно, приписка) а полостецю крени церъноу а к[роу]… ошее же а цето истерѧешь а оу [пѧтьлѣ](ѧ) … вѣверицѣ",XII_2,novgorod,1170
… … кадь · дови осмини (и четв)‐ ьртиноу а п сорокоу ризано : на тои[л]иричи …,XII_2,novgorod,1170
…ъ дань… …кома се в… …авде о… …ъложа ест…,XII_2,novgorod,1170
…[о]у и ко ѧкоше не дають вирьних‐ …[е] ти не во[дад]ѧт[ь] а то ти дова моу‐ …,XII_2,novgorod,1170
…[ѧт]и ногато и [рь](за)н…,XII_2,novgorod,1170
…е [т]и есмь а собꙑт[и] м[и] … свое,XII_2,novgorod,1170
… [в]ъдамъ тамо ажо ти не въда‐ … …[ов-л]ъ [л]ега ми е въ девѧно[с]ъ‐ (т)- … гривьнъ,XII_2,novgorod,1170
… (по)кланѧние въздое‐ (н)…,XII_2,novgorod,1170
…ѧ …пра …:оу …ми предаво в[ꙑ] …иживохо,XII_2,novgorod,1170
оу пьсоковьнѣ е҃: коунъ и гривьна · оу ѳимѣ е҃· коунъ · оу завида ·е҃· гривьнъ · въ тоулѣ ·д҃· гривьнѣ серебра · а се даю въхо братоу,XII_2,novgorod,1170
ѿ борѧте къ борисꙋ : емли за свои отрокъ колико ти годьно : правъ ти есть съли же на съводъ къ селѧномъ : правъ ти есть : и сочилъ есмь : и тѣ же ·в҃· гривьне на сватѧтѣ възьми,XII_2,novgorod,1190
(…) …мале ю пропередъ мъною ачи то ти почьне п[ь]нати не їми вѣрѣ соу[д]и[лѣ] … …‐ годьно (…),XII_2,novgorod,1170
отъ нѣгъла къ петръкоу и къ ѧкъши сънаѧле землоу на :е҃: лѣтъ а нꙑнѣ въкоупъникѣ пришъ и съгонилѣ и соуди староста и неслоуе,XII_2,novgorod,1170
…ч[ь]вѣ от[ро]к[ь] …,XII_2,novgorod,1150
… [в]етъхъе клѣмѧ[т]… … (с)торове и чѣлоую т(ѧ),XII_2,novgorod,1170
+ ѿ жиръка къ завидоу се въсълале заха‐ (рьѧ) … … в[ъсп]иши грамотоу къ мънѣ лоубо ли а са‐ (ме)… …‐ в[ь]рьти тобою а промꙑсли о томъ :,XII_2,novgorod,1150
